id,date,time,type,org_id,org_name,location,description,cause,status
c75acb99-7bb7-45e3-92b1-8f45538f466c,2025-06-26,18:23,Опасная ситуация,org_05,АзимутДриллинг,Насосная станция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Нарушение ППР,Закрыто
fe7410f5-1628-4d13-a8d6-742e79d45e27,2025-06-26,16:37,Near-miss,org_04,КазТехСтрой,Буровая №1,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Работа без наряда-допуска,Закрыто
8dd8f9a7-5aa2-4451-9012-cbb581343aa5,2025-06-26,08:07,Опасная ситуация,org_02,БурСервис,Электроподстанция,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Отсутствие ограждений,Закрыто
5d568ebb-e177-418b-9170-86c1afdf21fe,2025-06-26,00:12,Микротравма,org_06,СтройПодряд,Электроподстанция,Порез указательного пальца при работе с трубной арматурой.,Нарушение технологии,Закрыто
9465c3fe-322e-401f-8eb6-26b0a992e332,2025-06-29,03:00,Микротравма,org_04,КазТехСтрой,Электроподстанция,Порез указательного пальца при работе с трубной арматурой.,Отсутствие СИЗ,Закрыто
f2bb24cb-c038-4a9f-83c5-0f3821a9d159,2025-06-30,15:20,Near-miss,org_03,НефтеМонтаж,Буровая №2,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Нарушение процедур LOTO,Закрыто
1512cad2-c777-4078-b6c8-bc180e8860d4,2025-06-30,06:22,Микротравма,org_01,КМГ-Кумколь (основное),Трубопровод А-7,Порез указательного пальца при работе с трубной арматурой.,Нарушение технологии,Закрыто
9be2f05a-6127-42f7-8616-dfff310e3411,2025-07-01,13:07,Опасная ситуация,org_01,КМГ-Кумколь (основное),Трубопровод Б-12,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Несоблюдение дистанции,Расследуется
d6c2c102-b487-41d7-86df-a87450595e78,2025-07-04,17:56,Near-miss,org_01,КМГ-Кумколь (основное),Буровая №1,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Несанкционированный доступ,Закрыто
a2f0c6dc-431b-43b0-a970-4e58660d02fe,2025-07-10,21:19,Near-miss,org_02,БурСервис,Склад ГСМ,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Нарушение процедур LOTO,Закрыто
e6fb74d1-64a8-4aa4-93fa-4557f32496f9,2025-07-12,22:24,Авария оборудования,org_02,БурСервис,Электроподстанция,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Нарушение регламента ТО,Закрыто
f6fe56ff-9a37-4629-8fe4-64e1a176bd18,2025-07-13,08:50,Near-miss,org_02,БурСервис,Буровая №2,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Несанкционированный доступ,Расследуется
bcfdd72f-296a-41f6-9c5e-f88d4437fdd5,2025-07-14,13:34,Микротравма,org_03,НефтеМонтаж,Котельная,Порез указательного пальца при работе с трубной арматурой.,Нарушение технологии,Открыто
d5105496-20ca-4439-b16b-e1fbc29b5d9a,2025-07-14,03:01,Авария оборудования,org_01,КМГ-Кумколь (основное),Трубопровод А-7,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Коррозия трубопровода,Открыто
68922d4c-9b3e-440b-bdff-19734e99a0c5,2025-07-15,02:16,Опасная ситуация,org_01,КМГ-Кумколь (основное),Насосная станция,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Несоблюдение дистанции,Расследуется
244e7562-b655-4629-bbe4-75673270230c,2025-07-16,15:10,Микротравма,org_03,НефтеМонтаж,Трубопровод Б-12,Порез указательного пальца при работе с трубной арматурой.,Спешка при выполнении работ,Открыто
a8a8e506-aeb0-4276-9341-27c4ac3e81f6,2025-07-16,05:05,Микротравма,org_03,НефтеМонтаж,Котельная,Порез указательного пальца при работе с трубной арматурой.,Спешка при выполнении работ,Расследуется
4e45eb64-7558-47b4-bd9b-71fe35f6ae48,2025-07-16,11:11,Опасная ситуация,org_01,КМГ-Кумколь (основное),Буровая №2,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Несоблюдение дистанции,Закрыто
c703ed8b-5a2b-490a-ac38-c0157dd8d415,2025-07-17,05:06,Near-miss,org_03,НефтеМонтаж,Трубопровод А-7,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Нарушение процедур LOTO,Закрыто
73a9cdb8-7c5d-4667-927c-8cfa7deda103,2025-07-20,07:32,Near-miss,org_04,КазТехСтрой,Резервуарный парк,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Нарушение процедур LOTO,Закрыто
7eb39975-ca83-4d1d-9ab3-4f2f855abaa5,2025-07-21,13:02,Near-miss,org_02,БурСервис,Трубопровод Б-12,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Некорректная укладка материалов,Закрыто
f07907c3-99db-4d54-a2db-cf26f899df56,2025-07-21,21:58,Опасная ситуация,org_06,СтройПодряд,Компрессорная,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
4ee02dc8-8a5e-4636-8245-00c5d749a510,2025-07-24,09:43,Опасная ситуация,org_01,КМГ-Кумколь (основное),Буровая №2,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Несоблюдение дистанции,Закрыто
15a470eb-cc90-47a9-942c-3cee5c3a0468,2025-07-24,16:30,Near-miss,org_06,СтройПодряд,Нефтесборный пункт,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Некорректная укладка материалов,Закрыто
bf80f606-ab5b-415d-962d-ca03aacaecff,2025-07-26,00:59,Экологическое нарушение,org_02,БурСервис,Трубопровод Б-12,Нарушение режима работы факельной установки — чёрный дым в течение 20 минут.,Утечка химических веществ,Закрыто
568d0da5-6a4f-4546-a253-4d3ffdc4ea4a,2025-07-29,13:28,Авария оборудования,org_04,КазТехСтрой,Буровая №2,Отказ дизельного генератора резервного питания при плановой проверке.,Износ оборудования,Закрыто
87a6cb1d-8d70-409a-88d2-e9676f84f4c3,2025-07-29,12:23,Near-miss,org_02,БурСервис,Административный корпус,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Несанкционированный доступ,Расследуется
b76205c0-7190-412d-8af5-4fab32bfb543,2025-07-31,19:52,Near-miss,org_02,БурСервис,Буровая №1,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Закрыто
e533433b-8d42-4c0e-9373-8937c3f16fb1,2025-07-31,12:42,Опасная ситуация,org_05,АзимутДриллинг,Склад ГСМ,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Нарушение ППР,Закрыто
342727de-7ea2-4064-a926-893349d977f5,2025-08-01,07:49,Near-miss,org_05,АзимутДриллинг,Буровая №3,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Некорректная укладка материалов,Закрыто
170a79ac-b34a-4a99-af33-e4241301bd7e,2025-08-01,09:18,Микротравма,org_01,КМГ-Кумколь (основное),Административный корпус,Мелкие порезы рук при работе с металлическими заготовками без перчаток.,Нарушение технологии,Закрыто
583cbcbf-1289-4266-b46f-60c1438fef10,2025-08-03,07:11,Микротравма,org_01,КМГ-Кумколь (основное),Резервуарный парк,Ссадина предплечья при контакте с острой кромкой оборудования.,Спешка при выполнении работ,Открыто
be2195df-8197-4c92-9dfa-2298b6f432bb,2025-08-06,18:11,Авария оборудования,org_03,НефтеМонтаж,Электроподстанция,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Нарушение регламента ТО,Закрыто
ea781dce-c2c7-40f3-bc33-a447aed27bcb,2025-08-06,00:12,Микротравма,org_01,КМГ-Кумколь (основное),Насосная станция,Порез указательного пальца при работе с трубной арматурой.,Отсутствие СИЗ,Закрыто
235b6fb1-220c-4e38-b32d-5d94f91514d3,2025-08-07,21:33,Авария оборудования,org_05,АзимутДриллинг,Буровая №1,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Нарушение регламента ТО,Закрыто
5146a9d9-3db9-4236-97f7-865d54a0d2e3,2025-08-10,14:21,Near-miss,org_02,БурСервис,Котельная,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Некорректная укладка материалов,Закрыто
143d4a40-97d8-452f-8980-5cd3bcc780f6,2025-08-12,11:32,Near-miss,org_02,БурСервис,Трубопровод Б-12,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Работа без наряда-допуска,Расследуется
be697ab2-cecf-41fd-b3d3-e351907d39a6,2025-08-12,23:28,Авария оборудования,org_03,НефтеМонтаж,Электроподстанция,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Износ оборудования,Закрыто
0157e443-858b-453f-a439-e45cc0904676,2025-08-13,22:59,Микротравма,org_05,АзимутДриллинг,Насосная станция,Ушиб колена при спуске по лестнице в условиях недостаточного освещения.,Нарушение технологии,Открыто
b183ae60-396a-4bca-94fa-f67e299e849c,2025-08-13,03:38,Микротравма,org_02,БурСервис,Котельная,Засорение глаза стружкой при работе без защитных очков.,Отсутствие СИЗ,Закрыто
a69515e3-7a05-4799-bd2f-30c22d56b0fa,2025-08-13,11:16,Опасная ситуация,org_01,КМГ-Кумколь (основное),Резервуарный парк,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Захламлённость рабочей зоны,Расследуется
a17ee5cc-2cc1-482e-9a67-fb6fc6a6bd9e,2025-08-13,14:02,Микротравма,org_00,,"№7 МГӨЦ
№10 бригада (ТҚ-103; 104; 105)",НГДУ-4 Джубатыров Еламан №7 МГӨЦ №10 бригада (ТҚ-103; 104; 105) ТҚ-ның 5-ші дәрежелі слесарь-жөндеушісі 23.06.1969,УХУДШЕНИЕ ЗДОРОВЬЯ,Закрыто
194514de-ea5f-484d-8224-f491dc7d1cfa,2025-08-14,02:42,Near-miss,org_03,НефтеМонтаж,Буровая №3,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Работа без наряда-допуска,Закрыто
3c9eeb0d-ef0c-4b6d-8655-4e533d6c1c79,2025-08-15,16:48,Опасная ситуация,org_02,БурСервис,Трубопровод А-7,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Нарушение ППР,Закрыто
56d9ce29-47c4-4182-9272-39ca5e1ff3f2,2025-08-15,13:36,Near-miss,org_03,НефтеМонтаж,Компрессорная,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Работа без наряда-допуска,Закрыто
91aee050-a17d-4709-9f5f-4a434db4662e,2025-08-18,04:21,Near-miss,org_05,АзимутДриллинг,Буровая №2,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Работа без наряда-допуска,Закрыто
ebc8f25f-14bb-4a03-ba6b-006d9fb58fd5,2025-08-18,11:10,Экологическое нарушение,org_05,АзимутДриллинг,Резервуарный парк,Разлив дизельного топлива (около 50 л) при заправке техники — загрязнение грунта.,Разлив нефтепродуктов,Расследуется
06e470da-de75-411e-ae80-83e9517b7a4a,2025-08-19,20:43,Опасная ситуация,org_01,КМГ-Кумколь (основное),Резервуарный парк,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Отсутствие ограждений,Расследуется
49e84c02-69c1-4bb0-99e6-895e105835b2,2025-08-19,18:55,НС (несчастный случай),org_01,КМГ-Кумколь (основное),Трубопровод Б-12,Падение работника с высоты 1.8м при монтаже оборудования из-за отсутствия страховочной привязи.,Неисправность оборудования,Закрыто
42dfdd96-77b7-4cc1-8d02-c2ba37929a79,2025-08-20,10:25,Опасная ситуация,org_01,КМГ-Кумколь (основное),Электроподстанция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Закрыто
d661decf-d605-4f21-a453-53cd5bc98c52,2025-08-20,18:15,Near-miss,org_02,БурСервис,Административный корпус,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Нарушение процедур LOTO,Расследуется
79d5f30f-4394-4bd7-96df-fb36e0666656,2025-08-21,17:24,Near-miss,org_04,КазТехСтрой,Нефтесборный пункт,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Расследуется
48b15149-ab06-40db-ba0c-a8e4d10005a9,2025-08-23,07:24,Экологическое нарушение,org_03,НефтеМонтаж,Буровая №1,Утечка пластовой воды из ёмкости хранения — площадь загрязнения ~10 м².,Нарушение обращения с отходами,Открыто
3d3d50f1-16c2-40cd-8608-fb6b72bdb7e1,2025-08-25,21:16,Авария оборудования,org_01,КМГ-Кумколь (основное),Буровая №3,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Нарушение регламента ТО,Закрыто
5af73a76-8f26-467a-934c-12d0b6faa7e9,2025-08-25,14:23,НС (несчастный случай),org_02,БурСервис,Буровая №3,Травма ноги при падении тяжёлого предмета со стеллажа склада.,Нарушение правил безопасности,Закрыто
84580ccc-687f-4e28-89fe-6f2cc86e59be,2025-08-26,14:07,Near-miss,org_03,НефтеМонтаж,Котельная,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Несанкционированный доступ,Закрыто
bdca4a2c-5bf5-4cf3-885f-b55a7b2af02e,2025-08-27,08:09,Авария оборудования,org_01,КМГ-Кумколь (основное),Котельная,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Нарушение регламента ТО,Закрыто
f6f993c8-e5c0-4774-943e-838f4d13605e,2025-09-03,13:23,Авария оборудования,org_04,КазТехСтрой,Котельная,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Износ оборудования,Расследуется
ec218290-5a2d-483a-b549-62d5115cd90c,2025-09-04,12:34,Экологическое нарушение,org_03,НефтеМонтаж,Буровая №1,Утечка пластовой воды из ёмкости хранения — площадь загрязнения ~10 м².,Утечка химических веществ,Закрыто
f584532b-d0cf-4e68-bd7d-3c227d8dac3b,2025-09-04,22:45,Опасная ситуация,org_04,КазТехСтрой,Трубопровод Б-12,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Нарушение ППР,Закрыто
fdcd61c3-8c3f-413a-b240-5394af7e9a36,2025-09-05,07:21,Near-miss,org_03,НефтеМонтаж,Компрессорная,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Работа без наряда-допуска,Расследуется
63a28c53-5f97-4966-83a7-b9a0a82d823a,2025-09-05,20:42,НС (несчастный случай),org_05,АзимутДриллинг,Трубопровод А-7,Ушиб головы в результате удара о незащищённую металлоконструкцию.,Усталость персонала,Закрыто
b26701a8-9317-4105-8f9e-23ef67875ef1,2025-09-06,16:24,Near-miss,org_05,АзимутДриллинг,Нефтесборный пункт,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Некорректная укладка материалов,Открыто
65701276-406e-4dda-8726-03bf9835c172,2025-09-06,03:11,Микротравма,org_04,КазТехСтрой,Буровая №2,Порез указательного пальца при работе с трубной арматурой.,Неправильное использование инструмента,Закрыто
f1b9e86c-2c73-44bc-a39c-2495a11c01d2,2025-09-07,06:36,Опасная ситуация,org_01,КМГ-Кумколь (основное),Административный корпус,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Отсутствие ограждений,Расследуется
b6ed1f70-b017-4436-b752-11ed4e0966c2,2025-09-07,13:52,Near-miss,org_02,БурСервис,Электроподстанция,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Работа без наряда-допуска,Открыто
acbbdab6-643a-4fe8-bf59-77fc89533fe8,2025-09-08,07:56,Авария оборудования,org_04,КазТехСтрой,Склад ГСМ,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Коррозия трубопровода,Закрыто
831c19d0-299d-4f52-a338-be96f2c8d9ec,2025-09-10,06:08,Опасная ситуация,org_04,КазТехСтрой,Буровая №1,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Расследуется
7046414c-0563-4a96-90db-a538d51c2c49,2025-09-11,08:37,Опасная ситуация,org_05,АзимутДриллинг,Электроподстанция,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Отсутствие ограждений,Открыто
feb9bd77-7746-4eaa-bd34-ef950f49ac86,2025-09-13,14:50,Микротравма,org_07,ТрансНефть,Нефтесборный пункт,Ссадина предплечья при контакте с острой кромкой оборудования.,Нарушение технологии,Закрыто
4788f442-7781-4b20-b495-5b55c1f52191,2025-09-13,02:25,Опасная ситуация,org_02,БурСервис,Нефтесборный пункт,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
74372d8f-a938-4cb3-8898-db279f2b67fa,2025-09-14,11:03,Авария оборудования,org_02,БурСервис,Электроподстанция,Поломка редуктора конвейерной ленты — вынужденная остановка участка.,Износ оборудования,Закрыто
b7bb4ad6-3281-4e1d-81ad-6ca6162223db,2025-09-14,15:48,Опасная ситуация,org_03,НефтеМонтаж,Компрессорная,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Отсутствие ограждений,Закрыто
e7fcef15-a898-42f1-ba54-9e52ebc74e2c,2025-09-15,02:12,Near-miss,org_05,АзимутДриллинг,Электроподстанция,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Нарушение процедур LOTO,Закрыто
f3761eba-269c-47a2-b467-70ebc2aeb5e3,2025-09-15,15:37,Экологическое нарушение,org_05,АзимутДриллинг,Электроподстанция,Несанкционированный слив буровых отходов за пределы шламового амбара.,Нарушение обращения с отходами,Расследуется
61ca2eac-0659-4c94-bfe2-4ecbb7bc503e,2025-09-16,11:00,Near-miss,org_05,АзимутДриллинг,Нефтесборный пункт,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Нарушение процедур LOTO,Закрыто
2be4ea93-0291-4a62-951a-ff54239188a3,2025-09-17,17:05,Опасная ситуация,org_03,НефтеМонтаж,Электроподстанция,Захламлённость эвакуационного прохода — возможно блокирование выхода при аварии.,Нарушение ППР,Закрыто
4f92ab40-5f01-4fd6-9d0c-4c6dd72a974d,2025-09-18,22:50,Микротравма,org_02,БурСервис,Буровая №1,Ссадина предплечья при контакте с острой кромкой оборудования.,Нарушение технологии,Закрыто
f436708f-08c0-46ac-8be1-dbafe646ed58,2025-09-18,10:39,НС (несчастный случай),org_06,СтройПодряд,Буровая №2,Ушиб головы в результате удара о незащищённую металлоконструкцию.,Нарушение правил безопасности,Закрыто
a1dd7d0a-6251-4834-847a-4fa5f1f6acae,2025-09-19,19:29,Опасная ситуация,org_04,КазТехСтрой,Буровая №2,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Отсутствие ограждений,Открыто
110a9b56-e890-4b08-90c7-0cbca77d0082,2025-09-19,05:25,Авария оборудования,org_03,НефтеМонтаж,Буровая №2,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Коррозия трубопровода,Закрыто
e0febda2-13a9-4ee0-89f5-6dccbccaaf3d,2025-09-20,20:58,Опасная ситуация,org_02,БурСервис,Трубопровод А-7,Обнаружена разгерметизация фланцевого соединения на трубопроводе высокого давления.,Захламлённость рабочей зоны,Закрыто
a71e8d5d-c422-4855-ad65-e6451a6db196,2025-09-22,08:06,Near-miss,org_02,БурСервис,Нефтесборный пункт,Включение насоса при открытом дренажном вентиле — аварийная остановка оператором.,Работа без наряда-допуска,Закрыто
83843c85-6011-4f93-80c5-2f1253356cdb,2025-09-25,01:52,Near-miss,org_06,СтройПодряд,Насосная станция,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Нарушение процедур LOTO,Закрыто
9b229f39-5656-49f4-be63-b278733aa8b9,2025-09-27,17:14,Опасная ситуация,org_04,КазТехСтрой,Административный корпус,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Расследуется
21964cd6-6b4a-48cf-8866-30f3fe798754,2025-09-28,19:53,Near-miss,org_06,СтройПодряд,Буровая №2,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Нарушение процедур LOTO,Закрыто
bc9f8f34-7132-47f6-b549-51f6b24bec45,2025-09-28,12:56,Авария оборудования,org_02,БурСервис,Электроподстанция,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Перегрузка оборудования,Расследуется
b55925bf-c3e2-430a-8ba9-052ddc85740d,2025-09-29,15:51,Опасная ситуация,org_01,КМГ-Кумколь (основное),Насосная станция,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Захламлённость рабочей зоны,Закрыто
7f5a897a-96f2-469e-9666-fc1eee0d58c2,2025-09-29,19:54,Авария оборудования,org_06,СтройПодряд,Буровая №3,Отказ дизельного генератора резервного питания при плановой проверке.,Нарушение регламента ТО,Расследуется
6f194b7d-d2ac-4794-b36a-1683979be864,2025-09-30,10:04,Микротравма,org_02,БурСервис,Трубопровод Б-12,Ушиб колена при спуске по лестнице в условиях недостаточного освещения.,Нарушение технологии,Закрыто
3d543a1c-f009-461d-a2f8-0a3e27f29020,2025-10-03,12:58,Экологическое нарушение,org_04,КазТехСтрой,Трубопровод А-7,Разлив дизельного топлива (около 50 л) при заправке техники — загрязнение грунта.,Нарушение обращения с отходами,Закрыто
6e036dd8-c802-426e-8c34-7ee04bbad639,2025-10-06,11:46,Микротравма,org_05,АзимутДриллинг,Котельная,Порез указательного пальца при работе с трубной арматурой.,Отсутствие СИЗ,Закрыто
8040b187-02b1-4583-a831-ce6f23b5295e,2025-10-06,20:58,Микротравма,org_03,НефтеМонтаж,Резервуарный парк,Порез указательного пальца при работе с трубной арматурой.,Нарушение технологии,Расследуется
9bc31d41-6b02-4adb-a8d3-52c07f63bae6,2025-10-08,08:24,Микротравма,org_02,БурСервис,Котельная,Засорение глаза стружкой при работе без защитных очков.,Отсутствие СИЗ,Закрыто
a94cab6a-2bd5-4bcb-9eb8-319c267e6b36,2025-10-10,01:43,Авария оборудования,org_07,ТрансНефть,Электроподстанция,Разрыв гидравлического шланга буровой установки — розлив масла на площадку.,Нарушение регламента ТО,Закрыто
24c742b6-93e2-4415-8b5b-5b35a8b50c71,2025-10-12,22:00,Near-miss,org_04,КазТехСтрой,Резервуарный парк,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Нарушение процедур LOTO,Закрыто
5e4de8cf-861a-4860-b49f-5630a2308834,2025-10-13,21:06,Экологическое нарушение,org_02,БурСервис,Буровая №1,Нарушение режима работы факельной установки — чёрный дым в течение 20 минут.,Нарушение обращения с отходами,Закрыто
a3eb4bf2-3122-47a1-87e7-2b7197b9f8ea,2025-10-14,04:15,Near-miss,org_01,КМГ-Кумколь (основное),Нефтесборный пункт,"Оборвавшийся строп при подъёме груза — груз упал в зоне, которая была незадолго до этого освобождена.",Несанкционированный доступ,Закрыто
bb5ad074-7c28-4699-aba4-243d76d9fbfb,2025-10-16,03:29,Опасная ситуация,org_04,КазТехСтрой,Буровая №2,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Отсутствие ограждений,Закрыто
7d0927b9-ba41-4658-b07b-0ce75927c201,2025-10-18,02:12,НС (несчастный случай),org_04,КазТехСтрой,Насосная станция,Ушиб головы в результате удара о незащищённую металлоконструкцию.,Усталость персонала,Закрыто
f3418999-fd17-4988-a7a6-c17346a066f1,2025-10-24,15:18,Near-miss,org_02,БурСервис,Компрессорная,Водитель спецтехники не заметил пешехода в слепой зоне — столкновение предотвращено экстренным торможением.,Несанкционированный доступ,Закрыто
a8c5b542-970b-4d5f-92e1-6a01214c15fd,2025-10-25,22:24,Авария оборудования,org_04,КазТехСтрой,Трубопровод Б-12,Отказ дизельного генератора резервного питания при плановой проверке.,Перегрузка оборудования,Расследуется
bd51a460-940e-49b1-aecd-437e2ac68158,2025-10-25,14:21,Микротравма,org_02,БурСервис,Буровая №3,Засорение глаза стружкой при работе без защитных очков.,Отсутствие СИЗ,Расследуется
583be8dc-eb27-4781-a504-3ef6754ca77d,2025-10-28,06:15,Опасная ситуация,org_05,АзимутДриллинг,Электроподстанция,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
01710375-3c92-4eee-96de-f1bc9ef16bed,2025-10-28,20:34,Near-miss,org_04,КазТехСтрой,Буровая №2,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Некорректная укладка материалов,Закрыто
36958b52-b346-4267-8a35-2896d3da3005,2025-10-30,13:41,Опасная ситуация,org_06,СтройПодряд,Буровая №1,Обнаружена неисправность предохранительного клапана на ёмкости под давлением.,Отсутствие ограждений,Закрыто
71ab2b15-d1c1-488e-9d22-49979298bb2b,2025-11-03,01:06,Near-miss,org_02,БурСервис,Электроподстанция,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Несанкционированный доступ,Расследуется
ef9f7f99-05e7-4074-b145-61a7ff9c6bfb,2025-11-03,18:38,Микротравма,org_06,СтройПодряд,Буровая №1,Порез указательного пальца при работе с трубной арматурой.,Спешка при выполнении работ,Закрыто
970ea694-c425-4f9c-9ca2-612990dafbd0,2025-11-07,13:32,Near-miss,org_03,НефтеМонтаж,Трубопровод Б-12,Искрение в электрощитовой при плановом осмотре — немедленное отключение предотвратило возгорание.,Работа без наряда-допуска,Расследуется
e38ad0a5-8e40-422b-9e89-e32f2ae9047f,2025-11-08,07:52,Авария оборудования,org_06,СтройПодряд,Трубопровод А-7,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Коррозия трубопровода,Закрыто
a403e691-25c4-4e19-be7d-252d98743008,2025-11-10,17:48,Опасная ситуация,org_06,СтройПодряд,Резервуарный парк,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Захламлённость рабочей зоны,Закрыто
d574f4a2-2b11-43ee-8cff-440f2ee383ef,2025-11-11,18:26,Авария оборудования,org_03,НефтеМонтаж,Буровая №2,Трещина в корпусе насосного агрегата по причине гидравлического удара.,Коррозия трубопровода,Закрыто
e80304e9-2dda-4459-85f0-9ac2f1375d68,2025-11-12,09:12,Опасная ситуация,org_04,КазТехСтрой,Буровая №2,Незакреплённые баллоны с газом в зоне проведения огневых работ.,Захламлённость рабочей зоны,Закрыто
2739260f-ef3d-4b5f-bdd3-25bcc956d086,2025-11-12,12:18,НС (несчастный случай),org_01,КМГ-Кумколь (основное),Электроподстанция,Ожог рук при сварочных работах — работник не использовал защитные перчатки.,Неисправность оборудования,Закрыто
353e157b-1807-4042-911a-5704a7d7c97e,2025-11-15,20:06,Опасная ситуация,org_01,КМГ-Кумколь (основное),Трубопровод А-7,Отсутствие ограждения траншеи в ночное время — риск падения персонала.,Несоблюдение дистанции,Закрыто
923cbca6-efa7-405a-afbb-51ba460056c0,2025-11-17,02:18,Авария оборудования,org_03,НефтеМонтаж,Склад ГСМ,Отказ дизельного генератора резервного питания при плановой проверке.,Нарушение регламента ТО,Закрыто
e9b6dc97-fcea-49ad-8be9-7dfca7d0e1a2,2025-11-19,03:01,Near-miss,org_05,АзимутДриллинг,Насосная станция,Утечка газа в компрессорной — обнаружена газоанализатором до розжига оборудования.,Некорректная укладка материалов,Закрыто
66c13843-34c0-4737-8d0f-6ae06c1261dc,2025-11-20,15:08,Авария оборудования,org_04,КазТехСтрой,Буровая №2,Выход из строя центробежного насоса из-за износа подшипников — незапланированный простой 6 часов.,Перегрузка оборудования,Закрыто
bcf8d4e3-b08c-42dc-943f-b2eab9be31da,2025-11-23,14:32,НС (несчастный случай),org_06,СтройПодряд,Склад ГСМ,Работник получил травму кисти при работе с угловой шлифовальной машиной без защитного кожуха.,Неисправность оборудования,Расследуется
