id,date,obs_type,org_id,org_name,category,description,resolved
77d2fd01-9d0f-43ee-a8a7-54ce17423545,2025-07-11,Нарушение,org_01,КМГ-Кумколь (основное),СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
1d2e4a80-6471-4b5e-97e4-9c23254adfd0,2025-07-15,Хорошая практика,org_06,СтройПодряд,СИЗ,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
f04e7abb-4991-4836-98d0-16f22ad8a177,2025-07-15,Хорошая практика,org_01,КМГ-Кумколь (основное),Работа на высоте,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
00644846-4a90-46cd-a8b5-319952dbe533,2025-07-16,Хорошая практика,org_06,СтройПодряд,LOTO,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
af74630b-5c88-4bbd-a08e-9f09af3c8e7a,2025-07-16,Нарушение,org_04,КазТехСтрой,LOTO,Работы на электрооборудовании без оформления наряда-допуска.,Устранено
e411677e-580e-466b-95ea-0fd245441c86,2025-07-16,Нарушение,org_02,БурСервис,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
740f4c19-78be-423e-8091-9788673a6104,2025-07-16,Хорошая практика,org_01,КМГ-Кумколь (основное),СИЗ,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
b925e744-fd1e-46f9-9a6a-3f877583b953,2025-07-17,Нарушение,org_03,НефтеМонтаж,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
6af892ff-ff46-40bf-862b-b2c65a82986c,2025-07-20,Нарушение,org_05,АзимутДриллинг,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
d5057e75-8268-4f58-be63-0d9aa54b8327,2025-07-20,Нарушение,org_06,СтройПодряд,Порядок на рабочем месте,Захламлённость прохода у эвакуационного выхода.,В работе
51eb6475-8ed1-4f04-bfc3-b01a57bdb8f9,2025-07-21,Нарушение,org_07,ТрансНефть,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
d8fae0d0-2601-437f-9895-a7280f1ae827,2025-07-23,Нарушение,org_03,НефтеМонтаж,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
996fc999-eaa6-4673-98f5-722f031c6eb1,2025-07-24,Нарушение,org_05,АзимутДриллинг,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,В работе
f758f3b7-1b60-4dad-955e-b3096c3deead,2025-07-26,Хорошая практика,org_03,НефтеМонтаж,СИЗ,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
9a629cbf-7eb3-44b6-a5f4-c126e532909a,2025-07-27,Нарушение,org_07,ТрансНефть,Экология,Загрязнённые ветошь и спецодежда выброшены в бытовой мусор.,Устранено
282feae4-974d-497a-bcd6-8b619eb7b26d,2025-07-27,Хорошая практика,org_05,АзимутДриллинг,LOTO,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
f1f82163-20ab-4f76-bea8-69d41afdb62e,2025-07-28,Хорошая практика,org_04,КазТехСтрой,Экология,Правильное использование страховочной привязи при работе на высоте 3м.,Устранено
224e20a8-541b-47ad-bd7a-8d32af978ecf,2025-07-31,Хорошая практика,org_03,НефтеМонтаж,Работа на высоте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
6a7ca549-6e5a-4c7f-a12c-62b649dee5c9,2025-08-01,Хорошая практика,org_01,КМГ-Кумколь (основное),LOTO,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
8f1e190d-a8dc-4369-8044-efa7d9aae08e,2025-08-03,Нарушение,org_03,НефтеМонтаж,Порядок на рабочем месте,Хранение горюче-смазочных материалов вне отведённого места.,В работе
6c457c82-018c-490b-b921-831ecfa76348,2025-08-05,Нарушение,org_01,КМГ-Кумколь (основное),Транспорт,Стоянка техники в запрещённой зоне вблизи оборудования под давлением.,Устранено
5214617d-0d10-469b-9f71-900688206a03,2025-08-05,Нарушение,org_01,КМГ-Кумколь (основное),Транспорт,Водитель не использует ремень безопасности на территории объекта.,Устранено
c4cf34d8-66f4-45b8-904f-920e1970f27b,2025-08-06,Нарушение,org_01,КМГ-Кумколь (основное),LOTO,Работы на электрооборудовании без оформления наряда-допуска.,В работе
ecdcd7a6-0f7e-4c2c-b188-c5cd1e2a5b2c,2025-08-08,Нарушение,org_06,СтройПодряд,Транспорт,Движение задним ходом без сигнальщика.,Устранено
e6a2ec69-045f-4efa-a64b-2ed56501dac4,2025-08-10,Нарушение,org_07,ТрансНефть,Электробезопасность,Подключение к электросети без заземления корпуса оборудования.,Просрочено
d83ca985-7ebc-45a8-a3e8-f98bb523399b,2025-08-11,Нарушение,org_04,КазТехСтрой,Электробезопасность,Оголённые провода удлинителя в рабочей зоне.,Устранено
632b2c7d-cd85-4ce0-89f9-ee0e6bfb3dd1,2025-08-11,Хорошая практика,org_06,СтройПодряд,Транспорт,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
6ec8f8f1-6256-490a-ad0e-5f6b0c725cc5,2025-08-12,Нарушение,org_05,АзимутДриллинг,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,Устранено
1970c30b-f33c-47d2-9eee-002dc0f3c686,2025-08-12,Нарушение,org_02,БурСервис,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
9ff51405-866c-4d9c-8a0a-64656bf2c52d,2025-08-14,Хорошая практика,org_03,НефтеМонтаж,Работа на высоте,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
c8b4c959-e39a-41dc-9435-f147ef56d931,2025-08-15,Хорошая практика,org_07,ТрансНефть,СИЗ,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
1c3618c8-fef2-4f5f-9e97-a26a72dfb32a,2025-08-15,Хорошая практика,org_07,ТрансНефть,СИЗ,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
0723dc0b-cfb2-4725-94f4-f1f09eab558b,2025-08-15,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,"Работник находится на лесах, не прошедших приёмку.",В работе
d133d5ff-964c-4ce4-9641-9f3afb2bcda2,2025-08-16,Нарушение,org_06,СтройПодряд,Порядок на рабочем месте,Незакреплённые предметы на высоте — риск падения.,В работе
ea264732-a4f0-46fe-81ff-df64c939dbc2,2025-08-17,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,"Работник находится на лесах, не прошедших приёмку.",Устранено
60669ce7-990a-4b64-af4e-a570baffe9af,2025-08-17,Хорошая практика,org_02,БурСервис,СИЗ,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
7c341613-301d-47b9-821c-5160c9af1580,2025-08-18,Нарушение,org_07,ТрансНефть,LOTO,Снятие замка блокировки без уведомления ответственного лица.,В работе
d9f54af2-60b5-459c-abfa-ea3914f6936b,2025-08-19,Хорошая практика,org_07,ТрансНефть,СИЗ,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
eea1b654-0b2a-4d6f-9799-aa5ef93d4b98,2025-08-20,Хорошая практика,org_02,БурСервис,Экология,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
931642d3-da18-44b0-80ae-220efb591659,2025-08-24,Нарушение,org_05,АзимутДриллинг,Работа на высоте,"Работник находится на лесах, не прошедших приёмку.",В работе
e0cf564b-40b4-40c2-abcc-675132f28684,2025-08-25,Хорошая практика,org_04,КазТехСтрой,Транспорт,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
42ea14d0-44ed-4420-9ea0-40ec3108c009,2025-08-25,Нарушение,org_01,КМГ-Кумколь (основное),LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
d6934aa0-6d49-432b-92aa-22f584242a02,2025-08-28,Нарушение,org_01,КМГ-Кумколь (основное),Электробезопасность,Оголённые провода удлинителя в рабочей зоне.,Устранено
2fbc69b6-520a-4d65-8f7b-5c1bba186d93,2025-08-29,Хорошая практика,org_01,КМГ-Кумколь (основное),Транспорт,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
50d032bd-3ac2-4d56-adb8-13aa9d1ff312,2025-08-30,Нарушение,org_01,КМГ-Кумколь (основное),LOTO,Обслуживание работающего оборудования без выполнения процедуры LOTO.,Устранено
e9d1c9d5-526a-4e84-b020-35f678bf342f,2025-08-30,Нарушение,org_07,ТрансНефть,Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,Устранено
4c3c6fd3-824a-4de7-970d-43accefa54a6,2025-08-30,Хорошая практика,org_04,КазТехСтрой,СИЗ,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
25c44539-9755-4e74-863c-00a8fc7ec675,2025-08-31,Хорошая практика,org_02,БурСервис,Экология,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
807c3dd7-477b-497e-989b-22396d60f61b,2025-08-31,Нарушение,org_02,БурСервис,Огневые работы,Несоблюдение временного регламента огневых работ — превышение разрешённого времени.,Устранено
61337a50-91a5-43af-b442-7b602ee608ed,2025-08-31,Хорошая практика,org_02,БурСервис,Огневые работы,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
b57504f8-3c78-4463-b9b4-aca454687fcc,2025-09-01,Нарушение,org_07,ТрансНефть,Порядок на рабочем месте,Захламлённость прохода у эвакуационного выхода.,Устранено
57cb556b-f1fd-41d1-965f-87a8702e27d2,2025-09-01,Хорошая практика,org_05,АзимутДриллинг,Работа на высоте,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
05a3e7c3-7193-4345-9ee5-1b37c43c65ef,2025-09-02,Нарушение,org_06,СтройПодряд,Транспорт,Превышение скорости спецтехники на производственной площадке.,Просрочено
930e7333-1d6e-49b2-b0c2-cf1e5e8d62e9,2025-09-02,Хорошая практика,org_01,КМГ-Кумколь (основное),LOTO,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
d06dddf6-2182-4537-9688-460764261974,2025-09-03,Нарушение,org_02,БурСервис,Работа на высоте,"Работник находится на лесах, не прошедших приёмку.",Устранено
06762537-6f78-4a4f-8b8d-8ba7b2cf1805,2025-09-03,Нарушение,org_02,БурСервис,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
950360ae-a746-4905-af30-cac01a29ddd8,2025-09-04,Нарушение,org_01,КМГ-Кумколь (основное),LOTO,Работы на электрооборудовании без оформления наряда-допуска.,Устранено
d7fa4d22-f2f2-40b6-85c7-52d49d3f2af1,2025-09-06,Нарушение,org_07,ТрансНефть,LOTO,Снятие замка блокировки без уведомления ответственного лица.,В работе
514775d8-381b-4f1f-bda0-02af3a2677bd,2025-09-06,Хорошая практика,org_07,ТрансНефть,СИЗ,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
4ee6be07-cb03-42df-9be7-322136c55e50,2025-09-07,Нарушение,org_04,КазТехСтрой,Транспорт,Движение задним ходом без сигнальщика.,В работе
26fe24ac-a917-4d6d-a0de-3924d2533b66,2025-09-09,Хорошая практика,org_07,ТрансНефть,Электробезопасность,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
d48b22af-2e85-4ee8-a0c0-ff338f9e54a2,2025-09-09,Нарушение,org_06,СтройПодряд,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
7e586b3c-37de-4b03-98c3-4781d6e95ec1,2025-09-09,Нарушение,org_03,НефтеМонтаж,Огневые работы,Сварочные работы в непосредственной близости от ГСМ.,Устранено
370d5252-eef5-40f9-986a-220ee5df6782,2025-09-14,Хорошая практика,org_01,КМГ-Кумколь (основное),Электробезопасность,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
fdaddfe3-ca31-4de0-9956-3720666a4862,2025-09-14,Нарушение,org_07,ТрансНефть,Порядок на рабочем месте,Хранение горюче-смазочных материалов вне отведённого места.,Устранено
706ff4b8-92b3-4a40-95c6-b148716a9f3b,2025-09-15,Нарушение,org_06,СтройПодряд,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
584dd40c-68c3-4317-a37d-08c541b731f4,2025-09-15,Нарушение,org_07,ТрансНефть,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
ade6b0f9-e078-42c2-8b2f-808a4bae029f,2025-09-16,Нарушение,org_03,НефтеМонтаж,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
2fa7c0c1-0c87-4107-a0eb-5d2e5284e907,2025-09-17,Нарушение,org_05,АзимутДриллинг,Транспорт,Стоянка техники в запрещённой зоне вблизи оборудования под давлением.,Просрочено
04d242f2-18bd-442d-b4e9-9c2c8004250d,2025-09-18,Нарушение,org_02,БурСервис,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,Устранено
8bd61b2f-1a12-45bc-b803-bb633b82affa,2025-09-19,Нарушение,org_03,НефтеМонтаж,Транспорт,Водитель не использует ремень безопасности на территории объекта.,Устранено
de1ac2cf-dbc8-42f4-8b5d-9f124a8b4e0a,2025-09-19,Нарушение,org_03,НефтеМонтаж,Экология,Загрязнённые ветошь и спецодежда выброшены в бытовой мусор.,Устранено
d0d237a8-c377-4750-bdf2-7d70c0623b9e,2025-09-20,Хорошая практика,org_03,НефтеМонтаж,LOTO,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
58b795ea-399b-4329-b169-ce8b81fb7487,2025-09-21,Хорошая практика,org_05,АзимутДриллинг,СИЗ,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
d1621979-75c7-4bdf-821a-11053441f939,2025-09-24,Нарушение,org_07,ТрансНефть,LOTO,Снятие замка блокировки без уведомления ответственного лица.,В работе
a3cef663-46aa-4dbc-ae8f-941dcb2054d2,2025-09-27,Нарушение,org_03,НефтеМонтаж,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Просрочено
2589cb5f-5d3e-4b10-9fed-53d2a97d7f76,2025-09-28,Нарушение,org_02,БурСервис,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
a1d5c2bf-409b-4d47-ab4b-aac16ecb7a93,2025-09-28,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,В работе
8de24dc8-b872-4235-a5bf-2fcf50d5a6a5,2025-09-28,Нарушение,org_01,КМГ-Кумколь (основное),Экология,Хранение химических реагентов без поддонов на грунте.,Устранено
8fc65882-0287-41f4-9171-1305564fb7af,2025-09-29,Нарушение,org_05,АзимутДриллинг,Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,Устранено
a68194d8-67d2-40f8-82c5-e1c91155a1b3,2025-09-29,Нарушение,org_01,КМГ-Кумколь (основное),Электробезопасность,Подключение к электросети без заземления корпуса оборудования.,В работе
6f6c56b3-bb99-4dd0-8754-7c7a08d2627b,2025-09-29,Хорошая практика,org_01,КМГ-Кумколь (основное),Электробезопасность,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
2011ca8c-3cfd-4f96-b9d0-42b9100064ac,2025-09-30,Хорошая практика,org_02,БурСервис,СИЗ,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
b8728b8f-ff40-4b67-84cb-a61c7f918676,2025-09-30,Нарушение,org_06,СтройПодряд,LOTO,Отсутствие личного замка на групповой блокировке оборудования.,В работе
e913bc96-b637-45bb-af3d-ad05dd105ea3,2025-09-30,Нарушение,org_07,ТрансНефть,LOTO,Работы на электрооборудовании без оформления наряда-допуска.,Устранено
4d19b338-22eb-4759-8d2f-3b64dd717045,2025-10-01,Нарушение,org_03,НефтеМонтаж,СИЗ,Работник выполняет сварочные работы без защитного щитка и перчаток.,Устранено
840232ed-a5a9-4ea3-954e-9d2abf56e6d7,2025-10-03,Нарушение,org_07,ТрансНефть,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
2036cf87-66ad-46bc-8f60-1ff812965f93,2025-10-04,Нарушение,org_02,БурСервис,Транспорт,Водитель не использует ремень безопасности на территории объекта.,Устранено
a76d2274-12f9-4f7c-9cbf-57618b5ebac0,2025-10-04,Нарушение,org_04,КазТехСтрой,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
0548a1eb-0aa8-4bf5-a964-9b584a4ad0e5,2025-10-04,Хорошая практика,org_02,БурСервис,СИЗ,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
38f21428-1016-423b-9df4-62e7252580d0,2025-10-05,Нарушение,org_05,АзимутДриллинг,СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,В работе
2a71cc42-bde2-469d-9335-d6188101d104,2025-10-05,Хорошая практика,org_01,КМГ-Кумколь (основное),Огневые работы,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
1da21865-bc12-4356-9e32-a14f8eb5a6d8,2025-10-05,Нарушение,org_07,ТрансНефть,Огневые работы,Отсутствие первичных средств пожаротушения в зоне огневых работ.,В работе
10fc590e-b792-4a0d-8ac6-5c82a1633fb5,2025-10-05,Нарушение,org_04,КазТехСтрой,LOTO,Работы на электрооборудовании без оформления наряда-допуска.,В работе
452c02cb-eae0-487d-9ccf-814b8e896619,2025-10-06,Хорошая практика,org_05,АзимутДриллинг,Работа на высоте,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
ddba264f-4274-43d1-a1c4-10955ecffe74,2025-10-07,Нарушение,org_01,КМГ-Кумколь (основное),Порядок на рабочем месте,Незакреплённые предметы на высоте — риск падения.,Устранено
8942af90-ecf8-400c-bc49-0cb9e21e3101,2025-10-07,Нарушение,org_06,СтройПодряд,Электробезопасность,Использование неисправного электроинструмента.,Устранено
30ed6adf-4ca7-46da-aed9-de0aba3c8baa,2025-10-09,Нарушение,org_03,НефтеМонтаж,Огневые работы,Несоблюдение временного регламента огневых работ — превышение разрешённого времени.,Устранено
0995c4d2-b094-4e84-be76-2f264b51cf05,2025-10-09,Нарушение,org_03,НефтеМонтаж,LOTO,Снятие замка блокировки без уведомления ответственного лица.,В работе
801386e4-7fe8-44cf-bbd2-47ad9918ab07,2025-10-10,Нарушение,org_03,НефтеМонтаж,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,В работе
5c1f1815-523f-4377-9557-3ea7be7139f6,2025-10-10,Нарушение,org_07,ТрансНефть,Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,В работе
112a39a8-58fe-498b-b939-705d86eef9d8,2025-10-11,Нарушение,org_02,БурСервис,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
ea94c0ae-9fc8-4776-9696-46b2cf7e3f21,2025-10-11,Нарушение,org_07,ТрансНефть,Электробезопасность,Оголённые провода удлинителя в рабочей зоне.,В работе
f1cccea1-ed7e-415f-8e67-85c9e144150c,2025-10-12,Хорошая практика,org_06,СтройПодряд,Огневые работы,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
95331f7a-eab0-49d7-874b-0de1f0ed4603,2025-10-13,Хорошая практика,org_03,НефтеМонтаж,Порядок на рабочем месте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
3e29fa75-22b6-49a3-9bd8-5c22b107b9ab,2025-10-15,Нарушение,org_03,НефтеМонтаж,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
8ca7fe0a-ccc6-43a5-b26c-3637f46d2471,2025-10-17,Нарушение,org_03,НефтеМонтаж,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,Просрочено
77b0604b-374d-418c-ad86-72e14a927d03,2025-10-17,Хорошая практика,org_04,КазТехСтрой,Транспорт,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
cf8e6de6-fc42-401a-90bc-1cb96862de60,2025-10-18,Хорошая практика,org_05,АзимутДриллинг,Огневые работы,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
1dff1132-2250-434e-b21e-555fffa4b30a,2025-10-18,Нарушение,org_05,АзимутДриллинг,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
1235b653-2ab8-4d42-b232-045ab20ae86b,2025-10-19,Хорошая практика,org_03,НефтеМонтаж,СИЗ,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
97b57c86-7c9b-4437-a5ef-ae3c5c3c1722,2025-10-19,Нарушение,org_06,СтройПодряд,Огневые работы,Огневые работы без оформленного разрешения и газового контроля.,Устранено
1e7366dd-9c3a-4414-9418-00d170e45ff9,2025-10-19,Хорошая практика,org_04,КазТехСтрой,Работа на высоте,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
02e33c6a-c486-48c4-ba33-274943d25e3e,2025-10-20,Хорошая практика,org_05,АзимутДриллинг,Работа на высоте,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
d799248e-2ef8-4865-93da-87a4236f2471,2025-10-20,Нарушение,org_02,БурСервис,Огневые работы,Сварочные работы в непосредственной близости от ГСМ.,Устранено
c5e1e767-f970-48ea-bf17-73a7b33e4b64,2025-10-21,Хорошая практика,org_06,СтройПодряд,СИЗ,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
0246c16b-f5ca-49b7-9707-da7892460b02,2025-10-21,Нарушение,org_03,НефтеМонтаж,LOTO,Отсутствие личного замка на групповой блокировке оборудования.,Устранено
cdad4227-9f67-4b63-9b2c-71ff5fe3fe07,2025-10-21,Нарушение,org_04,КазТехСтрой,Работа на высоте,Использование приставной лестницы без фиксации верхней части.,В работе
431662f8-71ee-4fe3-8e57-56d8c97f458a,2025-10-22,Хорошая практика,org_05,АзимутДриллинг,Экология,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
eb692dd1-b536-4901-a29e-59a6b00dbe6c,2025-10-22,Нарушение,org_01,КМГ-Кумколь (основное),СИЗ,Отсутствие защитной обуви (спецботинок) у двух работников на объекте.,Устранено
0b971d71-3479-4c3e-925e-0607cadc6493,2025-10-23,Нарушение,org_07,ТрансНефть,LOTO,Снятие замка блокировки без уведомления ответственного лица.,Устранено
38908438-816a-4533-a2c1-c6f96db46e97,2025-10-23,Хорошая практика,org_05,АзимутДриллинг,Транспорт,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
fecdf996-2575-4c62-a1ff-97c68105aaf4,2025-10-24,Нарушение,org_03,НефтеМонтаж,Работа на высоте,"Работник находится на лесах, не прошедших приёмку.",Устранено
175f268e-c89d-4e01-926e-89c50ff696db,2025-10-25,Нарушение,org_05,АзимутДриллинг,Работа на высоте,Отсутствие ограждения края кровли при проведении ремонтных работ.,В работе
0f1248de-dc22-4763-853b-d534a5d25b90,2025-10-27,Нарушение,org_02,БурСервис,LOTO,Работы на электрооборудовании без оформления наряда-допуска.,Устранено
cb3086df-7831-4d8f-93b7-9c857d1a00ab,2025-10-28,Нарушение,org_06,СтройПодряд,Экология,Загрязнённые ветошь и спецодежда выброшены в бытовой мусор.,Устранено
372dd203-50e6-4a55-9bcc-7282967b0a37,2025-10-29,Нарушение,org_05,АзимутДриллинг,Огневые работы,Сварочные работы в непосредственной близости от ГСМ.,Устранено
e03111a2-764e-4ffe-bf6a-68536f19f431,2025-10-31,Нарушение,org_03,НефтеМонтаж,СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,В работе
cd47c728-88bb-4fc4-afba-a8cda1f92d54,2025-10-31,Нарушение,org_04,КазТехСтрой,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
72b0de68-2670-43e1-b81c-0359354415d1,2025-10-31,Хорошая практика,org_03,НефтеМонтаж,Электробезопасность,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
dcb1cfd1-26c9-4e9f-8546-b64ce90d1789,2025-11-04,Хорошая практика,org_05,АзимутДриллинг,Огневые работы,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
0e2f7408-4348-4db3-8b21-880fa855699e,2025-11-04,Хорошая практика,org_01,КМГ-Кумколь (основное),LOTO,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
a34d9f97-1adb-4e09-845a-d953604f0854,2025-11-04,Хорошая практика,org_05,АзимутДриллинг,СИЗ,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
995236ff-ba76-4af0-abba-ebc81bbb892d,2025-11-05,Хорошая практика,org_04,КазТехСтрой,Порядок на рабочем месте,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
f4d60139-dfd7-4039-a5c2-5c2e9bfff56a,2025-11-06,Хорошая практика,org_01,КМГ-Кумколь (основное),Работа на высоте,Работник самостоятельно остановил работу при обнаружении нарушения и сообщил мастеру.,Устранено
c64bbdcc-f5d1-435f-9c07-1e3860a4d04c,2025-11-06,Хорошая практика,org_06,СтройПодряд,Порядок на рабочем месте,Бригада провела инструктаж перед началом работ согласно регламенту.,Устранено
ce1b34ca-733d-4246-be2d-880b5618d896,2025-11-07,Хорошая практика,org_07,ТрансНефть,Транспорт,Работник корректно применил процедуру LOTO при обслуживании оборудования.,Устранено
eddce2b4-b7ef-4f46-9b17-1a2921e6b38f,2025-11-09,Хорошая практика,org_05,АзимутДриллинг,Транспорт,Обнаруженный разлив немедленно локализован и убран по инициативе работника.,Устранено
f74eb3e9-aca0-4c37-acda-618c8be8f6fe,2025-11-10,Хорошая практика,org_06,СтройПодряд,LOTO,"Рабочая зона чистая, проходы свободны, инструмент убран по местам.",Устранено
c1d3bd44-5530-41fd-bd34-0f832f9e2a46,2025-11-11,Нарушение,org_03,НефтеМонтаж,Экология,Открытые бочки с нефтепродуктами — риск испарения и розлива.,В работе
f33f4623-ffe8-4a61-b32d-57704fcacc9a,2025-11-12,Нарушение,org_05,АзимутДриллинг,Электробезопасность,Распределительный щит оставлен открытым и без обозначений.,Просрочено
b1283319-2927-48ef-acc1-e5f3e7e96ab1,2025-11-13,Нарушение,org_01,КМГ-Кумколь (основное),Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,Устранено
8f27f3ab-7391-4220-bced-5d37d3ee8106,2025-11-13,Нарушение,org_06,СтройПодряд,СИЗ,Отсутствие каски у работника в зоне обязательного ношения СИЗ.,Устранено
44a95e4a-6c49-4f4e-889f-41e674e095fb,2025-11-14,Нарушение,org_01,КМГ-Кумколь (основное),СИЗ,Работа с химическими реагентами без защитных очков и перчаток.,Устранено
f2b41383-f27a-4190-8485-5071fc2b3363,2025-11-15,Нарушение,org_06,СтройПодряд,Электробезопасность,Подключение к электросети без заземления корпуса оборудования.,Устранено
cb9434d8-582e-40c5-b429-3a0628ef7055,2025-11-17,Нарушение,org_05,АзимутДриллинг,Огневые работы,Несоблюдение временного регламента огневых работ — превышение разрешённого времени.,В работе
e9eced4e-be7d-4be5-a6df-2a7fb48b0eb7,2025-11-18,Нарушение,org_02,БурСервис,Работа на высоте,Работа на высоте 2.5м без страховочной привязи.,В работе
fa71efb5-9d67-47a5-85b6-76bfaf023f65,2025-11-18,Хорошая практика,org_06,СтройПодряд,Работа на высоте,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
4deea9c6-d9d6-4b5d-afe3-667f5446f7e2,2025-11-18,Хорошая практика,org_01,КМГ-Кумколь (основное),Электробезопасность,Наличие и правильное использование огнетушителей в зоне огневых работ.,Устранено
b740d610-1fef-4e8e-b66b-093865b15eab,2025-11-19,Хорошая практика,org_02,БурСервис,Транспорт,Правильное хранение химических веществ с соблюдением требований маркировки.,Устранено
1961de1a-a24a-4ccd-b63f-4c8fe7a8c257,2025-11-19,Нарушение,org_07,ТрансНефть,Электробезопасность,Использование неисправного электроинструмента.,Устранено
