id,date,obs_type,org_id,org_name,category,description,resolved
376ed212-d55f-4448-8741-965d69dd5892,2026-01-13,Нарушение,org_47,"ТОО ""Лесной Ландыш""",Целостность объекта / Оборудования,НБ-125 №2-пропуск сальника утечка жидкости,Устранено
1e7b0dcf-7251-4a99-b2dc-c16bbec0befe,2026-01-13,Нарушение,org_33,"ТОО ""Звёздный Амариллис""",Проскальзывание / Спотыкание / Падение,"Жатақхана аумағындағы жұмысшылар жүретін тротуардың бойында арматураның басы жердің бетіне шығып тұр. Жұмысшылар аяқтарын іліп құлау, жарақат алу қаупі жоғары.",Устранено
b2c458c3-ea51-4eb2-b49a-47a75996ddfa,2026-01-13,Нарушение,org_15,"ТОО ""Белоснежная Азалия""","Выполнение требований инструкций, Падающие предметы",Қошқар кен алаңында мұнай алу эстакадасында мұнай тасымалдаушы арнайы техникасы жұмыс кезінде арнайы дөңгелек астына салынатын башмак салынбағанын байқадым,Устранено
7cf01b97-7738-4ede-87aa-3476f1ddc287,2026-01-13,Нарушение,org_68,"ТОО ""Сакура Плюс""",Прочее,Әрдайым тоқ көздерін айырған кезде табличка белгісін қойдыру керек. Тікелей басшылар қадағалау керек.,Устранено
9c2cb694-ea7a-4969-9fd0-770816106a37,2026-01-13,Нарушение,org_87,"ТОО ""Южная Магнолия""","Машины и оборудование, Целостность объекта / Оборудования",Операторлар ұнғымаларды күнделікті тексеріп тұру керек обход жасағанда.,Устранено
d400a340-8bed-467e-b368-345591656b25,2026-01-13,Нарушение,org_78,"ТОО ""Таёжный Жасмин""","Машины и оборудование, Целостность объекта / Оборудования, Падающие предметы",Тербермелі қондырғылар уақытылы тексеріліп қосалқы бөлшектері майланып тұруы қажет.,Устранено
6970e301-3be6-4dc6-8746-e9eabb4b11c0,2026-01-13,Нарушение,org_71,"ТОО ""Серебряный Лотос""",Трубопроводы / Подземные коммуникации,Отводтың үсті шіріп тұрғанын қысымда тұрғандықтан кез келген уақытта адам өміріне қауіп төндіреді,В работе
42ab5ce7-23b0-4326-b3ed-69eac1434f89,2026-01-13,Нарушение,org_68,"ТОО ""Сакура Плюс""",Трубопроводы / Подземные коммуникации,УФМ коллекторында датчик температура асты шіріп тұр.,В работе
45e5fb46-bdc0-45d1-a073-9feb1cd78c97,2026-01-13,Нарушение,org_87,"ТОО ""Южная Магнолия""",Земляные работы,БГ-2 айналасы қазылған және ескерту белгілері жоқ,Устранено
b1db6911-017e-4994-89db-719ca406b6a0,2026-01-13,Нарушение,org_79,"ТОО ""Тихая Камелия""",Машины и оборудование,"Наблюдал за вилочным автопогрузчиком, который стоял в ПРЦ рядом со складом в ожидании задания. Уже во время стоянки заметил нарушение: вилы погрузчика находились в поднятом рабочем положении. Предупредил водителя автопогрузчика. Осмотрел салон кабины. Под ногами водителя находилась грузоподъемная цепь. Осмотрел цепь: замок на крюке отсутствует. Предупредил водителя автопогрузчика о запрете использования неисправной грузоподъемной цепи. А также о том, что в кабине (тем более под ногами водителя погрузчика) не должны находиться посторонние предметы.",Устранено
84bcb99d-d466-4bfa-a86a-bfb100fc6d84,2026-01-13,Нарушение,org_15,"ТОО ""Белоснежная Азалия""",СИЗ / Средства по обеспечению безопасности,Изолировщик при работе не применял СИЗ (рукавицы),Устранено
3fb9f1aa-7a7c-4108-949f-86e5dced297d,2026-01-13,Нарушение,org_64,"ТОО ""Розовый Флокс""",Работы на высоте / Строительные леса,Работники подрядной организаций при ремонте шредера находились на высоте больше допустимой без страховочного пояса.,Устранено
f5e691ae-16d4-4b4f-acab-3fd1ba732709,2026-01-13,Нарушение,org_49,"ТОО ""Медовая Астра""",СИЗ / Средства по обеспечению безопасности,"ЖШС""Светланд ойл"" операторы май тапсыруға келгенде басында каска болмады",Устранено
bdfaaa65-90ed-430b-8d3a-b0d08b1e40d7,2026-01-13,Нарушение,org_75,"ТОО ""Степная Роза""","Знаки безопасности / Предупредительные таблички, Трубопроводы / Подземные коммуникации, Поддержание чистоты и порядка, Охрана окружающей среды, Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности, Переносное оборудование / Ручные инструменты, Рабочее место / Эргономика, Проскальзывание / Спотыкание / Падение, Наряд-допуск / Оценка риска, Целостность объекта / Оборудования",Ревизия задвижек,Устранено
c902841e-4925-4ef3-879d-d33beaa59423,2026-01-14,Хорошая практика,org_47,"ТОО ""Лесной Ландыш""",Взрыво- и пожароопасность,"""Жалынды құрылыс"" ЖШС мердігерлік компаниясының маркасы камаз автокөліктерінің жанармай багынен, жанармай шығып жүруіне байланысты жүргізушісіне кемшілікті жоюға ескерту жасалды.",Устранено
bfc57df0-46d8-4840-a32a-247198e089e6,2026-01-14,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""",Проскальзывание / Спотыкание / Падение,Подсыпать песком служебный проход,Устранено
6c92fbf7-e2bb-436e-97c4-916b9ee3297d,2026-01-14,Нарушение,org_30,"ТОО ""Дикая Ромашка""",Транспортировка,Обнаружено на 1625 км выполнение работ без дополнительно стороховочного тросса.,Устранено
fe818db9-cc3a-44bc-892b-7c58acc180c1,2026-01-14,Нарушение,org_78,"ТОО ""Таёжный Жасмин""",Проскальзывание / Спотыкание / Падение,"Жұмысшылар жауын шашын кезінде жер беті мұз  көк тайғақ кезінде ,аяқ киім табанына сырғанауға  қарасы жапсырмалар байқалмады.",Устранено
55a48f19-d6ca-43cd-9ab2-fd2a4c550a5f,2026-01-14,Нарушение,org_39,"ТОО ""Каспийский Тюльпан""",Поддержание чистоты и порядка,При заправке ТС с днища капает моторное масло,Устранено
bbd2546b-c180-4882-94a9-515a94f3ada6,2026-01-14,Нарушение,org_70,"ТОО ""Северный Нарцисс""","Проскальзывание / Спотыкание / Падение, Поддержание чистоты и порядка","при проведении инспекции территории завода ОЗПВ, выявлено что тротуарные дорожки и проходы производственной территории, засыпаны снегом с образованием наледи. Потребовал от руководства завода произвести очистку территории дорожек и проходов, с присыпкой песчано-солевой смесью, во избежание производственного травматизма.",Устранено
82ce8c93-2e05-474e-bcf1-e4e6635c1a78,2026-01-14,Нарушение,org_37,"ТОО ""Имперская Орхидея""","Поддержание чистоты и порядка, Проскальзывание / Спотыкание / Падение","при проведении инспекции территории завода ОЗПВ, выявлено что тротуарные дорожки и проходы производственной территории, засыпаны снегом с образованием наледи. Потребовал от руководства завода произвести очистку территории дорожек и проходов, с присыпкой песчано-солевой смесью, во избежание производственного травматизма.",Устранено
e87b368c-e63f-43c9-9c36-a3dd5c1d7683,2026-01-14,Нарушение,org_19,"ТОО ""Весенний Крокус""",Вождение,КПП 1 қызмет атқару кезінде анықталды. Автокөлік  жүргізушісі қауіпсіздік  белдігін тақпаған ауызша ескерту жасалды,Устранено
362101e3-02c2-4586-9a53-becbb883d0e0,2026-01-14,Нарушение,org_73,"ТОО ""Сияющая Примула""",Поддержание чистоты и порядка,"ЦНС №2 сорабының сальнигін ауыстыру кезінде,аяқ астында темір қалдықтары шашылып жатыр  .",Устранено
7b593534-84af-40d5-9940-235ad8af0f3c,2026-01-14,Нарушение,org_21,"ТОО ""Гармония Лилий""",СИЗ / Средства по обеспечению безопасности,"Син 50 сорабының плунжерін ауыстыру кезінде,көз қорғаныш көзілдірігін кимеген .",Устранено
25e821c5-7227-46ff-b7f9-52aa514f3293,2026-01-14,Нарушение,org_56,"ТОО ""Полевая Незабудка""","Машины и оборудование, Целостность объекта / Оборудования",Ұнғымаларды жиі қадағалап жұмыс жасағаның тексеріп тұру керек.,Устранено
d890f2fe-0feb-4aad-a78e-5532b4dee1a6,2026-01-14,Нарушение,org_17,"ТОО ""Весенний Букет""","Работы в замкнутом пространстве, Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности",Работа без наушников в маш. зале ВКС.,Устранено
e1dba402-ab89-4285-b715-5b2bcede353f,2026-01-14,Нарушение,org_14,"ТОО ""Белая Роза""","Переносное оборудование / Ручные инструменты, Выполнение требований инструкций",Неисправный ручной инструмент.,Устранено
91d19182-a9e1-484a-88f4-d80a9cbaf378,2026-01-14,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",Электрооборудование,Кабель оголенный по электрочасти,В работе
469e1cd0-5506-4d0a-892f-05fdf2d5c5b8,2026-01-14,Хорошая практика,org_48,"ТОО ""Лунная Орхидея""","Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности, Опасные природные явления / Погодные условия","Провел наблюдение на объекте АВП-БПО за работниками компании заказчика АО КазТрансОйл, из за неблагоприятным погодным условиям гололед, работники применили защиту от скольжения и подения ледоступы.",Устранено
7fa13320-c55e-45d9-a5fe-514890651605,2026-01-14,Нарушение,org_08,"ТОО ""Алтын Бәйшешек""","Проскальзывание / Спотыкание / Падение, Целостность объекта / Оборудования",Сломана ступень на переходном мостике парка 21 восточная сторона. Имеется риск получить травму,В работе
abbf3365-398d-4a77-a5c0-e94a5d2ae9f2,2026-01-14,Нарушение,org_70,"ТОО ""Северный Нарцисс""",Проскальзывание / Спотыкание / Падение,Нет данных,Устранено
23a59f04-0d9d-4812-b1d4-394468e28ae7,2026-01-14,Предложение,org_82,"ТОО ""Цветочный Бриз""",Падающие предметы,Тепловоз гаражының үстінде шатырының су ағарының бір шеті сынған,Устранено
d9be7445-ccbd-4d87-acf5-a23bbea27ce2,2026-01-14,Предложение,org_84,"ТОО ""Цветущий Миндаль""",Поддержание чистоты и порядка,Тексеріс уақытында кілт қашақтар шашылып жатыр.,Устранено
26c76f90-a8c3-4880-b7ae-8160305c11b4,2026-01-14,Хорошая практика,org_19,"ТОО ""Весенний Крокус""",Поддержание чистоты и порядка,Бродячие собаки,Устранено
d7b5ab61-6ba6-4e3a-a677-03a9b9161308,2026-01-15,Нарушение,org_36,"ТОО ""Изумрудный Папоротник""",Транспортировка,Ақсай 4 БӨБ де қызмет атқару кезінде анықталды. Автокөлік жүргізушісі  алдыңғы бір фарын жақпаған. Ескерту жасалды,Устранено
9d2ace44-6348-4a6b-aab7-bfeff62e4686,2026-01-15,Нарушение,org_08,"ТОО ""Алтын Бәйшешек""","Опасные природные явления / Погодные условия, Рабочее место / Эргономика","В связи с понижением температуры до минус 19 оС с ветром, в здании Испытательной Лаборатории промерзла стена и замерзла труба подачи холодной воды, из-за чего отсутствует холодная вода во всех кабинетах, что существенно влияет на процесс работы лаборатории. Необходимо подать заявку слесарям для размораживания трубы, и проверки подачи воды в здание ИЛ.",Устранено
7a6bf3f9-f33c-4fb6-aa41-622586dc62fa,2026-01-15,Нарушение,org_41,"ТОО ""Көктем Гүлі""","Опасные природные явления / Погодные условия, Проскальзывание / Спотыкание / Падение",Осмотр тротуаров в связи с падением снега,Устранено
89a47712-2ad2-46e5-8c22-3d0f608d39f3,2026-01-15,Нарушение,org_69,"ТОО ""Сафлоровый Рассвет""","Поддержание чистоты и порядка, Охрана окружающей среды",№66 ұңғыма сағасысы бас тиегі қондырғысының ернегі тесіліп ағаш тығын қағылған,В работе
7267e4cb-8d11-47c5-9e43-afb7724671a1,2026-01-15,Нарушение,org_88,"ТОО ""Янтарная Хризантема""","Проскальзывание / Спотыкание / Падение, Целостность объекта / Оборудования",Ұнғылар мен су тарату қондырғыларын аралау барысында осындай қауіпті жағдайларды анықтап ескеріліп қадағалап тұру керек.,Устранено
c2419cee-65e6-460a-aebb-28c92afe7622,2026-01-15,Нарушение,org_79,"ТОО ""Тихая Камелия""",СИЗ / Средства по обеспечению безопасности,Өндірісте сораптарды жөндеу жұмыстарын жасағанда жұмысшылардың қауіпсіздігін қадағалап тұру ұсынылады.,Устранено
17da045e-e271-4d35-bb90-60e29d0ae3e4,2026-01-15,Нарушение,org_53,"ТОО ""Ночная Лаванда""","Машины и оборудование, Целостность объекта / Оборудования",ЦНС срғыларының жұмысын жиі қадағалап қауіпті факторлардың алдын алу және сорғылардың жұмысын жиі қадағалап тұру керек.,Устранено
8adcec8f-cc44-43c8-a30c-071efd0cf378,2026-01-15,Нарушение,org_49,"ТОО ""Медовая Астра""",Опасные природные явления / Погодные условия,"Жаңбыр, қар жауып, күн суытып, ауа-райының өзгеруіне байланысты, арнайы (анти лед) аяқ киімге киілетінмұзға, тайғаққа қарсы құралды пайдалану керек.               Тротуар, баспалдақ, жол бойларына  мұз жиналмауын қадағалау керек",Устранено
03925328-a7e0-4677-8685-6d1ec1771ac6,2026-01-15,Нарушение,org_82,"ТОО ""Цветочный Бриз""",СИЗ / Средства по обеспечению безопасности,Бақылау,Устранено
c8650b42-749f-42b7-8e8c-7cad089445a9,2026-01-15,Нарушение,org_72,"ТОО ""Синяя Орхидея""","СИЗ / Средства по обеспечению безопасности, Выполнение требований инструкций",Работа с шуруповертом без защитных очков.,Устранено
f6f3f1d2-cc73-49fa-8330-3a121876c0fc,2026-01-15,Нарушение,org_60,"ТОО ""Пурпурный Ирис""","СИЗ / Средства по обеспечению безопасности, Выполнение требований инструкций",Работа с шуруповертом без защитных очков.,Устранено
639c0f8f-bb82-4dfe-a7b6-81260f61ec26,2026-01-15,Нарушение,org_36,"ТОО ""Изумрудный Папоротник""",Целостность объекта / Оборудования,Оборвана струбцина заземления на эст. 79/4 ст. №10,Устранено
6c9d009e-4a4e-41c9-9936-62bff01030be,2026-01-15,Нарушение,org_49,"ТОО ""Медовая Астра""",Целостность объекта / Оборудования,Эст. 79/4 ст. №11 износ заземления,Устранено
2132ae57-7935-4fee-b673-7233052c561b,2026-01-15,Нарушение,org_42,"ТОО ""Лавандовый Рассвет""",Целостность объекта / Оборудования,ТҚ-68 аумағындағы ШТҚ құдықшасының қоршауларының сынған жерлері бар,Устранено
bd2e2d28-2de3-4c36-ab3a-340bb503e1ff,2026-01-15,Предложение,org_75,"ТОО ""Степная Роза""",Электрооборудование,"Местами тусклое, либо отсутствует освещение на эстакаде а/д №8 и а/д №14. Отсутствие должного освещения для обслуживания территории. Необходимо улучшить освещение данного участка, путем добавления осветительного оборудования.",В работе
81564732-062b-4fdb-8c1b-49e5fa73b0db,2026-01-15,Нарушение,org_32,"ТОО ""Жемчужная Фрезия""","Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности",загрязнены СИЗ,Устранено
352a1320-0346-4257-bc82-bbab6219a748,2026-01-15,Нарушение,org_64,"ТОО ""Розовый Флокс""",Выполнение требований инструкций,п 3-101 посторонние предметы в шкафу КИП,Устранено
6ec05da9-43f8-42cf-b2e2-1f544bfb1975,2026-01-15,Нарушение,org_69,"ТОО ""Сафлоровый Рассвет""",Электрооборудование,поврежден провод задатчика для настройки позиционеров,В работе
94667722-0dc8-4e98-ae41-fa55aa8fd5e4,2026-01-15,Нарушение,org_54,"ТОО ""Огненная Георгина""",Проскальзывание / Спотыкание / Падение,Наледи под узлом ввода №1,Устранено
9d14cad3-cc7c-4152-af54-2b49ad6e2800,2026-01-15,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""",Поддержание чистоты и порядка,Нет данных,Устранено
d8fa5d45-2413-46ae-8539-de65da1b2581,2026-01-15,Нарушение,org_20,"ТОО ""Весенний Пион""",Проскальзывание / Спотыкание / Падение,Нет данных,В работе
c79847f3-43d0-4cd6-b94c-08d3da6624ab,2026-01-15,Нарушение,org_41,"ТОО ""Көктем Гүлі""",Целостность объекта / Оборудования,Вышла из строя лабораторная плита в К-204,Устранено
384916e0-dc3e-428e-855a-939a09f57485,2026-01-15,Нарушение,org_30,"ТОО ""Дикая Ромашка""",Взрыво- и пожароопасность,Нарушена целостность заземления на насосе С850 Н 101А,Устранено
e65d6e9d-694b-46d1-9f2b-1ed4b7232cd4,2026-01-15,Нарушение,org_84,"ТОО ""Цветущий Миндаль""",Трубопроводы / Подземные коммуникации,На блоке колон пропуск пара.,Устранено
a95078a8-a9ee-4db7-ab0e-83568119781d,2026-01-15,Хорошая практика,org_61,"ТОО ""Рассветная Лаванда""","Работы на высоте / Строительные леса, Выполнение требований инструкций",Я одеваю страховочную привязь при сливе N-ma,В работе
38a0f62d-cb9f-4d40-9411-1e56067e80db,2026-01-15,Хорошая практика,org_85,"ТОО ""Цветущий Олеандр""","Работы на высоте / Строительные леса, Выполнение требований инструкций",Я одеваю страховочную привязь при сливе N-ma,В работе
a337e222-1850-446b-b6dc-d3d3c5adc6a6,2026-01-15,Нарушение,org_88,"ТОО ""Янтарная Хризантема""",Поддержание чистоты и порядка,Еденге май төгілген,Устранено
4060c01c-0631-4d62-a03f-76a50e669024,2026-01-15,Хорошая практика,org_33,"ТОО ""Звёздный Амариллис""",СИЗ / Средства по обеспечению безопасности,"Жұмыс жасау кезінде арнайы бет жапқышын кимеген, бетке көзге шоқ тиіп кету қаупі бар",Устранено
68f21559-022e-4382-9479-e985cf6eca8e,2026-01-16,Нарушение,org_90,"ТОО ""Ясный Василёк""",СИЗ / Средства по обеспечению безопасности,"""Таза қала"" ЖШС мердігерлік компаниясының жұмысшысы Наурызов Бауыржан жұмыс орнында арнай қорғаныш аяқ киімінсіз жүруіне байланысты ескерту жасалған.",Устранено
4cc90f2a-0d59-4b97-9654-45635c38507a,2026-01-16,Нарушение,org_54,"ТОО ""Огненная Георгина""","Вывешивание плакатов, Знаки безопасности / Предупредительные таблички",ЖСҚЦ слесарь сантехниктері Жатақхана №1 мұздай су линиясындағы Пожарный задвижканы ( тосап ) ауыстыру кезінде сыртай бақыланды.  Жеке қорғаныс құралдарын киген. Арнайы кілтпен жұмыс жасап жатыр. Мұздай су линиясын жауып давлениесін түсірген.,Устранено
213a2576-90e8-45cb-8517-53cac1ad548e,2026-01-16,Предложение,org_86,"ТОО ""Шёлковый Пион""",Целостность объекта / Оборудования,"Увеличить высоту забора, увеличить освешение",В работе
3e8a231b-40a8-446a-b9ad-861c090922a9,2026-01-16,Нарушение,org_89,"ТОО ""Японская Сакура""",Работы на высоте / Строительные леса,На пальце фиксации рабочей площадки к шасси УПА 60 отсутствует  шплинт фиксатор.,Устранено
1f1dbc29-7137-4790-a80b-850ee9e50b67,2026-01-16,Предложение,org_48,"ТОО ""Лунная Орхидея""",Целостность объекта / Оборудования,Увеличить число освешение,Устранено
d8c1d830-3f26-4c67-80bb-3be8a4830e85,2026-01-16,Предложение,org_66,"ТОО ""Садовый Гиацинт""",Целостность объекта / Оборудования,Увеличить высоту забора,В работе
f7cba414-2a95-4dd9-a77d-8aa312a440f6,2026-01-16,Хорошая практика,org_16,"ТОО ""Белый Лотос KZ""",Транспортировка,Нет данных,В работе
177d9f0e-5bf1-45c5-b6e9-53082f486f88,2026-01-16,Хорошая практика,org_11,"ТОО ""Ароматный Мирт""","СИЗ / Средства по обеспечению безопасности, Земляные работы, Транспортировка, Машины и оборудование, Электрооборудование, Охрана окружающей среды, Целостность объекта / Оборудования",Нет,В работе
a0f516bd-5167-4ae4-bf89-f7ca3a4e6423,2026-01-16,Хорошая практика,org_82,"ТОО ""Цветочный Бриз""","Транспортировка, СИЗ / Средства по обеспечению безопасности, Электрооборудование, Машины и оборудование",Нет,В работе
6d2a7799-d0a3-4b11-bcc9-226e77900c66,2026-01-16,Предложение,org_50,"ТОО ""Небесная Камелия""","Транспортировка, Взрыво- и пожароопасность",Нет данных,В работе
73b1854e-f164-4b1a-a5e5-763f32ba4593,2026-01-16,Предложение,org_76,"ТОО ""Степной Шалфей""","Транспортировка, Машины и оборудование, Сварка / Шлифовка / Отжиг, Переносное оборудование / Ручные инструменты, Электрооборудование","Освешение по периметра охраняемой территории и турникет,видеонаблюдение",В работе
4d502ca6-b55d-4c20-8c3d-fa740596c11d,2026-01-16,Предложение,org_24,"ТОО ""Грация Гортензии""",Рабочее место / Эргономика,Нет,В работе
c6409c18-33d8-4b37-9219-283494f448d9,2026-01-16,Хорошая практика,org_35,"ТОО ""Золотой Подсолнух""","Целостность объекта / Оборудования, Поддержание чистоты и порядка",Наблюдения и целостность складов,В работе
74612309-4df9-4e7e-83d2-cbfa3fb380cc,2026-01-16,Нарушение,org_40,"ТОО ""Кристальный Ирис""",Рабочее место / Эргономика,Нет данных,В работе
762fceef-ac30-4a6c-8765-edfe0498ce9b,2026-01-16,Нарушение,org_46,"ТОО ""Лепесток Удачи""",Прочее,Нет данных,Устранено
d36823f4-6218-4963-87c1-a4217e01e9bb,2026-01-16,Хорошая практика,org_61,"ТОО ""Рассветная Лаванда""",Прочее,Нет данных,В работе
de448dab-e36f-46a7-b4a4-20c4de892d5c,2026-01-16,Хорошая практика,org_85,"ТОО ""Цветущий Олеандр""",Прочее,Нет данных,В работе
015f527f-d933-4a9a-86a8-5626eee9fce9,2026-01-16,Хорошая практика,org_17,"ТОО ""Весенний Букет""",Прочее,Нет данных,В работе
00d2f359-d1dd-4c48-82f1-e33095d16d21,2026-01-16,Предложение,org_81,"ТОО ""Флора Капитал""",Проскальзывание / Спотыкание / Падение,Нет данных,Устранено
34822e4c-3410-497e-a891-1048b1cf24d2,2026-01-16,Хорошая практика,org_72,"ТОО ""Синяя Орхидея""","Наряд-допуск / Оценка риска, Целостность объекта / Оборудования",Провел наблюдение. Предложении нет,Устранено
6cc366f0-e1c8-4c8e-8ec3-6229b09425ca,2026-01-16,Нарушение,org_06,"ТОО ""Алая Гвоздика""",Проскальзывание / Спотыкание / Падение,"Жұмысшылар жатақхана аумағында жүргенде құлауы, сырғанауы, қауіпті жерлерде тайғақ, мұзды жерлерде, адамның өзін өзі ұстауы, аяқ киімде мұзға қарсы қорғаныс липучкаларын пайдаланбаған",Устранено
4d715a05-47fd-4ef1-8837-82360e6af8e4,2026-01-16,Нарушение,org_47,"ТОО ""Лесной Ландыш""","Выполнение требований инструкций, СИЗ / Средства по обеспечению безопасности, Переносное оборудование / Ручные инструменты",Провести обучение и повторно ознакомить с инструкциями по видам работ.,Устранено
ce05c1be-b55c-4100-a7d9-bbc93635d13f,2026-01-16,Нарушение,org_33,"ТОО ""Звёздный Амариллис""","СИЗ / Средства по обеспечению безопасности, Проскальзывание / Спотыкание / Падение, Работы на высоте / Строительные леса",Біиіктікте жұмыс жасағанда қауіпсіздікті қадағалау керек жауапты қызметкер.,Устранено
bfda1f88-0332-4cb9-8ef6-ddb993eb5cfa,2026-01-16,Нарушение,org_73,"ТОО ""Сияющая Примула""","Выполнение требований инструкций, Проскальзывание / Спотыкание / Падение, Опасные природные явления / Погодные условия",Работник ходил без противогололедных шипах.,Устранено
a4baf150-b96d-4e23-bafd-88ab80322f58,2026-01-16,Нарушение,org_66,"ТОО ""Садовый Гиацинт""","СИЗ / Средства по обеспечению безопасности, Выполнение требований инструкций",Перед началом работ при проверке документов было обнаружено: что у работеика ТОО«РМУ» КыдырбаеваМ истек срок периодической проверки СИЗОД.,Устранено
ac63ae12-53c9-435d-b632-11616d644027,2026-01-16,Нарушение,org_12,"ТОО ""Бархатный Тюльпан""",Взрыво- и пожароопасность,Загромождение проходов к пожарному крану.,Устранено
523d9e19-39ec-4062-bc48-32f8ab9776be,2026-01-16,Нарушение,org_42,"ТОО ""Лавандовый Рассвет""","Опасные природные явления / Погодные условия, Проскальзывание / Спотыкание / Падение","Гололед,опасные погодные условия.",Устранено
b022370b-8ba2-4349-b1a5-267d7e917ec7,2026-01-16,Нарушение,org_19,"ТОО ""Весенний Крокус""","СИЗ / Средства по обеспечению безопасности, Трубопроводы / Подземные коммуникации",Ремонт трубопровода без очков защитных. Возможность попадания в глаза металлической стружки,Устранено
97cbe5b0-6c12-47c6-a323-72657525f17a,2026-01-16,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",Проскальзывание / Спотыкание / Падение,Нет данных,В работе
e56641ad-99fb-47b1-b8fd-a48fb71724df,2026-01-16,Нарушение,org_08,"ТОО ""Алтын Бәйшешек""","Поддержание чистоты и порядка, Выполнение требований инструкций",Загрязнение смотровой ямы (разлитое масло),Устранено
d9ba5687-035f-434d-8c4b-c1bc8b4bfc9b,2026-01-16,Нарушение,org_84,"ТОО ""Цветущий Миндаль""",СИЗ / Средства по обеспечению безопасности,"КНС ішіне тазалық жұмыстарын жұргізу кезінде , машинист қолғапсыз жүргені байқалды.",Устранено
9fd5c28d-e339-4694-bf06-ed2b38f2c704,2026-01-16,Нарушение,org_84,"ТОО ""Цветущий Миндаль""",Знаки безопасности / Предупредительные таблички,Қайрау станогына уақытша жұмыс жасамауына байланысты ескертпе белгі қойылмаған,Устранено
5a295981-1b06-433d-9788-b8f4c19c00c6,2026-01-16,Нарушение,org_81,"ТОО ""Флора Капитал""",Электрооборудование,В кабинете начальника участка розетка выпала из закладной рамки.,Устранено
0ece446c-caab-408d-b79d-d1337e57be71,2026-01-16,Нарушение,org_23,"ТОО ""Горная Эдельвейс""",СИЗ / Средства по обеспечению безопасности,Электрик находился в здании грануляции без стериофонических наушников.,Устранено
688af6d5-4348-49a5-a543-7ce912f22b89,2026-01-17,Хорошая практика,org_59,"ТОО ""Пудровая Роза""",Прочее,Нет данных,В работе
7ca1685a-9aae-4673-a374-afd9765a1242,2026-01-17,Нарушение,org_12,"ТОО ""Бархатный Тюльпан""",Вождение,Жүргізушінің көлік жүргізуін бақылау,Устранено
0d475c23-2137-464a-b423-e7ce18494fce,2026-01-17,Хорошая практика,org_10,"ТОО ""Алый Тюльпан""",Прочее,Нет данных,В работе
51640c41-875a-4d9d-b34e-cea8d10ec18f,2026-01-17,Нарушение,org_14,"ТОО ""Белая Роза""",Поддержание чистоты и порядка,адамдар көп жүретін аумақты қардан тазалау керек.,Устранено
c9a128eb-8722-4372-9c97-123b04b597fa,2026-01-17,Хорошая практика,org_34,"ТОО ""Золотая Лилия""",Прочее,Нет данных,В работе
fe7497f7-f447-4a49-a381-b510105d6965,2026-01-17,Хорошая практика,org_42,"ТОО ""Лавандовый Рассвет""",Прочее,Нет данных,В работе
8c53bf48-814f-4988-888b-e6832d546224,2026-01-17,Нарушение,org_60,"ТОО ""Пурпурный Ирис""",Опасные природные явления / Погодные условия,"Жөндеу шеберханасы және басқа да нысандардың төбесінен аққан су мұз болып қатып қалған. Төменге құлап, адамды жарақаттау қаупі бар.",Устранено
69c2e5f6-c1a2-4c34-9b4a-e91f8044fb78,2026-01-17,Нарушение,org_51,"ТОО ""Нежная Фиалка""",Взрыво- и пожароопасность,"Запасной пожарный выход сдания ПБ 5 заложен макалатурой, мусором при НС двери невозможно открыть",В работе
ec6a93d8-c4c4-4981-861e-412f61674a84,2026-01-17,Нарушение,org_74,"ТОО ""Солнечный Подсолнух""",Проскальзывание / Спотыкание / Падение,Работник на объекте находился без насадки для обуви от скольжения при гололеде,Устранено
5c73472f-e879-4024-9e65-80658694a19d,2026-01-17,Нарушение,org_20,"ТОО ""Весенний Пион""",Перемещение грузов вручную,Наружные ворота гараж-4 шторы работает в ручную. Нарушение мер безопасности при работе.,В работе
44b7dc9d-cb3c-49f4-809f-63c2bd284fe2,2026-01-17,Предложение,org_23,"ТОО ""Горная Эдельвейс""","Машины и оборудование, Выполнение требований инструкций, Трубопроводы / Подземные коммуникации, Переносное оборудование / Ручные инструменты","Офис,складские помещение, весь  автотранспорта, необходимо освещение периметра охраняемой теретории и турникет, видео наблюдения",В работе
2a86cd17-d36c-4fcc-9a09-f93e7fe9e669,2026-01-17,Нарушение,org_75,"ТОО ""Степная Роза""","Транспортировка, Проскальзывание / Спотыкание / Падение, Перемещение грузов вручную, Опасные природные явления / Погодные условия, Машины и оборудование, Выполнение требований инструкций, Вождение","Қабылдау шанаға екә техниканы бір уақытта кіргізіп, жерасты жабдықтарын қабылдауға немесе тапсыруға болмайтындығы ескертілді.",Устранено
80306147-b3ad-47b0-a3c3-1f846be12d4d,2026-01-17,Предложение,org_61,"ТОО ""Рассветная Лаванда""",Опасные природные явления / Погодные условия,Ұсыныс,Устранено
f80bfcb1-4662-4991-acab-2d3d8144673f,2026-01-17,Предложение,org_85,"ТОО ""Цветущий Олеандр""",Опасные природные явления / Погодные условия,Ұсыныс,Устранено
